 Vehicles arriving:  5687 , vehicles not arriving:  977 , total duration:  539773 total (green/red):  34.1649 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.27897e+06 
 Vehicles arriving:  678 , vehicles not arriving:  5986 , total duration:  76684 total (green/red):  14657.3 
 Vehicles arriving:  602 , vehicles not arriving:  6062 , total duration:  103693 total (green/red):  18820.8 
 Vehicles arriving:  558 , vehicles not arriving:  6106 , total duration:  51015 total (green/red):  22064.7 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.09218e+06 
 Vehicles arriving:  404 , vehicles not arriving:  6260 , total duration:  27638 total (green/red):  42959.2 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  81070 total (green/red):  15759.3 
 Vehicles arriving:  643 , vehicles not arriving:  6021 , total duration:  70703 total (green/red):  16393.1 
 Vehicles arriving:  682 , vehicles not arriving:  5982 , total duration:  66198 total (green/red):  14486.9 
 Vehicles arriving:  502 , vehicles not arriving:  6162 , total duration:  37864 total (green/red):  27475.6 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  4.80728e+06 
 Vehicles arriving:  600 , vehicles not arriving:  6064 , total duration:  93031 total (green/red):  18951.3 
 Vehicles arriving:  348 , vehicles not arriving:  6316 , total duration:  23509 total (green/red):  58082 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  34147 total (green/red):  40613.5 
 Vehicles arriving:  550 , vehicles not arriving:  6114 , total duration:  52741 total (green/red):  22720.5 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  76273 total (green/red):  14519.4 
 Vehicles arriving:  520 , vehicles not arriving:  6144 , total duration:  38257 total (green/red):  25533 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  91646 total (green/red):  16995.4 
 Vehicles arriving:  484 , vehicles not arriving:  6180 , total duration:  37919 total (green/red):  29580.3 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  80607 total (green/red):  15826 
 Vehicles arriving:  573 , vehicles not arriving:  6091 , total duration:  49116 total (green/red):  20871.4 
 Vehicles arriving:  288 , vehicles not arriving:  6376 , total duration:  17614 total (green/red):  85315.1 
 Vehicles arriving:  281 , vehicles not arriving:  6383 , total duration:  16550 total (green/red):  89711.4 
 Vehicles arriving:  391 , vehicles not arriving:  6273 , total duration:  26916 total (green/red):  45842.7 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  86683 total (green/red):  14796.5 
 Vehicles arriving:  626 , vehicles not arriving:  6038 , total duration:  79809 total (green/red):  17342.6 
 Vehicles arriving:  628 , vehicles not arriving:  6036 , total duration:  98790 total (green/red):  17211.3 
 Vehicles arriving:  394 , vehicles not arriving:  6270 , total duration:  31340 total (green/red):  45169.3 
 Vehicles arriving:  423 , vehicles not arriving:  6241 , total duration:  31179 total (green/red):  39037.9 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  93958 total (green/red):  14250.3 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  83282 total (green/red):  14124.3 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  102454 total (green/red):  40612.8 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.16551e+06 
 Vehicles arriving:  457 , vehicles not arriving:  6207 , total duration:  34624 total (green/red):  33324 
 Vehicles arriving:  248 , vehicles not arriving:  6416 , total duration:  13370 total (green/red):  115473 
 Vehicles arriving:  631 , vehicles not arriving:  6033 , total duration:  72163 total (green/red):  17049.3 
 Vehicles arriving:  472 , vehicles not arriving:  6192 , total duration:  34078 total (green/red):  31188.6 
 Vehicles arriving:  469 , vehicles not arriving:  6195 , total duration:  47098 total (green/red):  31600.3 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  77494 total (green/red):  15514.8 
 Vehicles arriving:  406 , vehicles not arriving:  6258 , total duration:  28795 total (green/red):  42504.5 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  71748 total (green/red):  14133.2 
 Vehicles arriving:  520 , vehicles not arriving:  6144 , total duration:  37860 total (green/red):  25542.8 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.34134e+06 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  4.9581e+06 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  73250 total (green/red):  16998.4 
 Vehicles arriving:  390 , vehicles not arriving:  6274 , total duration:  37881 total (green/red):  46148.5 
 Vehicles arriving:  510 , vehicles not arriving:  6154 , total duration:  38675 total (green/red):  26563.7 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  77401 total (green/red):  14521.8 
 Vehicles arriving:  296 , vehicles not arriving:  6368 , total duration:  18218 total (green/red):  80555.3 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  5.6697e+06 
 Vehicles arriving:  471 , vehicles not arriving:  6193 , total duration:  36784 total (green/red):  31341.8 
 Vehicles arriving:  226 , vehicles not arriving:  6438 , total duration:  10022 total (green/red):  138836 
 Vehicles arriving:  503 , vehicles not arriving:  6161 , total duration:  39880 total (green/red):  27340.5 
 Vehicles arriving:  320 , vehicles not arriving:  6344 , total duration:  20649 total (green/red):  68951.5 
 Vehicles arriving:  458 , vehicles not arriving:  6206 , total duration:  37098 total (green/red):  33167.9 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  80174 total (green/red):  14129.6 
 Vehicles arriving:  682 , vehicles not arriving:  5982 , total duration:  67918 total (green/red):  14485.8 
 Vehicles arriving:  480 , vehicles not arriving:  6184 , total duration:  39755 total (green/red):  30120.5 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  60715 total (green/red):  15774.8 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  86342 total (green/red):  16484.7 
 Vehicles arriving:  668 , vehicles not arriving:  5996 , total duration:  72959 total (green/red):  15141.7 
 Vehicles arriving:  552 , vehicles not arriving:  6112 , total duration:  47475 total (green/red):  22562.5 
 Vehicles arriving:  458 , vehicles not arriving:  6206 , total duration:  29492 total (green/red):  33220.1 
 Vehicles arriving:  267 , vehicles not arriving:  6397 , total duration:  15830 total (green/red):  99366.6 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  81948 total (green/red):  14793.1 
 Vehicles arriving:  477 , vehicles not arriving:  6187 , total duration:  32939 total (green/red):  30515.9 
 Vehicles arriving:  495 , vehicles not arriving:  6169 , total duration:  34306 total (green/red):  28307.1 
 Vehicles arriving:  639 , vehicles not arriving:  6025 , total duration:  75839 total (green/red):  16612 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  64154 total (green/red):  16663.5 
 Vehicles arriving:  620 , vehicles not arriving:  6044 , total duration:  100446 total (green/red):  17689.8 
 Vehicles arriving:  378 , vehicles not arriving:  6286 , total duration:  24087 total (green/red):  49203.3 
 Vehicles arriving:  581 , vehicles not arriving:  6083 , total duration:  55479 total (green/red):  20280.2 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  96147 total (green/red):  16648.2 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  85401 total (green/red):  16707.5 
 Vehicles arriving:  451 , vehicles not arriving:  6213 , total duration:  31699 total (green/red):  34266 
 Vehicles arriving:  489 , vehicles not arriving:  6175 , total duration:  34470 total (green/red):  28990.3 
 Vehicles arriving:  503 , vehicles not arriving:  6161 , total duration:  36733 total (green/red):  27376.1 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  80766 total (green/red):  16664 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  93677 total (green/red):  14159.1 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  86247 total (green/red):  16481.2 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  76605 total (green/red):  16124.9 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.72973e+06 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  96662 total (green/red):  14018.9 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  41019 total (green/red):  40525.8 
 Vehicles arriving:  478 , vehicles not arriving:  6186 , total duration:  40992 total (green/red):  30355.2 
 Vehicles arriving:  425 , vehicles not arriving:  6239 , total duration:  37417 total (green/red):  38588.1 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  93404 total (green/red):  15490.4 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  91997 total (green/red):  16410.8 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  74353 total (green/red):  15710.2 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  90235 total (green/red):  14027 
 Vehicles arriving:  645 , vehicles not arriving:  6019 , total duration:  89942 total (green/red):  16258.7 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  90338 total (green/red):  14029.6 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  100229 total (green/red):  16532.3 
 Vehicles arriving:  677 , vehicles not arriving:  5987 , total duration:  82017 total (green/red):  14693.7 
 Vehicles arriving:  645 , vehicles not arriving:  6019 , total duration:  84527 total (green/red):  16275.4 
 Vehicles arriving:  634 , vehicles not arriving:  6030 , total duration:  79011 total (green/red):  16854.6 
 Vehicles arriving:  611 , vehicles not arriving:  6053 , total duration:  102101 total (green/red):  18220.3 
 Vehicles arriving:  686 , vehicles not arriving:  5978 , total duration:  108574 total (green/red):  14286.9 
 Vehicles arriving:  630 , vehicles not arriving:  6034 , total duration:  89147 total (green/red):  17088.4 
 Vehicles arriving:  624 , vehicles not arriving:  6040 , total duration:  127963 total (green/red):  17451.7 
 Vehicles arriving:  631 , vehicles not arriving:  6033 , total duration:  107407 total (green/red):  17031 
 Vehicles arriving:  624 , vehicles not arriving:  6040 , total duration:  96211 total (green/red):  17444.9 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  97201 total (green/red):  14239.3 
 Vehicles arriving:  606 , vehicles not arriving:  6058 , total duration:  61666 total (green/red):  18560 
 Vehicles arriving:  452 , vehicles not arriving:  6212 , total duration:  79706 total (green/red):  33993.8 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  90171 total (green/red):  16700.6 
 Vehicles arriving:  675 , vehicles not arriving:  5989 , total duration:  96628 total (green/red):  14770.5 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  77572 total (green/red):  16484.3 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  4.00968e+06 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  114407 total (green/red):  16674.3 
 Vehicles arriving:  425 , vehicles not arriving:  6239 , total duration:  34258 total (green/red):  38615.5 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  88525 total (green/red):  15501.5 
 Vehicles arriving:  442 , vehicles not arriving:  6222 , total duration:  41806 total (green/red):  35591.1 
 Vehicles arriving:  610 , vehicles not arriving:  6054 , total duration:  66148 total (green/red):  18305.9 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  92947 total (green/red):  14014.1 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  91299 total (green/red):  14156.6 
 Vehicles arriving:  564 , vehicles not arriving:  6100 , total duration:  109820 total (green/red):  21549.2 
 Vehicles arriving:  648 , vehicles not arriving:  6016 , total duration:  81225 total (green/red):  16096.8 
 Vehicles arriving:  691 , vehicles not arriving:  5973 , total duration:  99949 total (green/red):  14069.6 
 Vehicles arriving:  634 , vehicles not arriving:  6030 , total duration:  70607 total (green/red):  16878.8 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  4.09396e+06 
 Vehicles arriving:  626 , vehicles not arriving:  6038 , total duration:  78554 total (green/red):  17324.6 
 Vehicles arriving:  443 , vehicles not arriving:  6221 , total duration:  38668 total (green/red):  35458.1 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  86447 total (green/red):  14028.1 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  91935 total (green/red):  15737.5 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  93345 total (green/red):  14244.8 
 Vehicles arriving:  380 , vehicles not arriving:  6284 , total duration:  32896 total (green/red):  48588.8 
 Vehicles arriving:  516 , vehicles not arriving:  6148 , total duration:  62851 total (green/red):  25880.6 
 Vehicles arriving:  569 , vehicles not arriving:  6095 , total duration:  93520 total (green/red):  21153.2 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  91854 total (green/red):  16687.9 
 Vehicles arriving:  644 , vehicles not arriving:  6020 , total duration:  92661 total (green/red):  16324.9 
 Vehicles arriving:  636 , vehicles not arriving:  6028 , total duration:  94709 total (green/red):  16741.8 
 Vehicles arriving:  455 , vehicles not arriving:  6209 , total duration:  57162 total (green/red):  33549.3 
 Vehicles arriving:  563 , vehicles not arriving:  6101 , total duration:  77017 total (green/red):  21598.7 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  71643 total (green/red):  15798 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  107063 total (green/red):  14150 
 Vehicles arriving:  503 , vehicles not arriving:  6161 , total duration:  43565 total (green/red):  27323.6 
 Vehicles arriving:  445 , vehicles not arriving:  6219 , total duration:  47488 total (green/red):  35115.3 
 Vehicles arriving:  572 , vehicles not arriving:  6092 , total duration:  110842 total (green/red):  20887 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  86190 total (green/red):  15499.2 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  76648 total (green/red):  16433.4 
 Vehicles arriving:  418 , vehicles not arriving:  6246 , total duration:  40352 total (green/red):  39955.9 
 Vehicles arriving:  521 , vehicles not arriving:  6143 , total duration:  69914 total (green/red):  25397.5 
 Vehicles arriving:  462 , vehicles not arriving:  6202 , total duration:  38151 total (green/red):  32552.3 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.33751e+06 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  86540 total (green/red):  14120.5 
 Vehicles arriving:  673 , vehicles not arriving:  5991 , total duration:  96218 total (green/red):  14879.2 
 Vehicles arriving:  611 , vehicles not arriving:  6053 , total duration:  125195 total (green/red):  18218.1 
 Vehicles arriving:  680 , vehicles not arriving:  5984 , total duration:  94619 total (green/red):  14555.7 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  87302 total (green/red):  14032.1 
 Vehicles arriving:  674 , vehicles not arriving:  5990 , total duration:  83999 total (green/red):  14839.1 
 Vehicles arriving:  507 , vehicles not arriving:  6157 , total duration:  46536 total (green/red):  26833 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  88080 total (green/red):  14114 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  93858 total (green/red):  14021.4 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  87960 total (green/red):  15725.2 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  82523 total (green/red):  16648.1 
 Vehicles arriving:  639 , vehicles not arriving:  6025 , total duration:  91304 total (green/red):  16593.2 
 Vehicles arriving:  383 , vehicles not arriving:  6281 , total duration:  32780 total (green/red):  47731.1 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  91659 total (green/red):  14249 
 Vehicles arriving:  441 , vehicles not arriving:  6223 , total duration:  50364 total (green/red):  35746.7 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  79180 total (green/red):  16488.3 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  86818 total (green/red):  14033.1 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  81962 total (green/red):  14117.5 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  130936 total (green/red):  16526.2 
 Vehicles arriving:  595 , vehicles not arriving:  6069 , total duration:  110884 total (green/red):  19268.1 
 Vehicles arriving:  492 , vehicles not arriving:  6172 , total duration:  39213 total (green/red):  28638.6 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  91308 total (green/red):  14149.5 
 Vehicles arriving:  647 , vehicles not arriving:  6017 , total duration:  82727 total (green/red):  16156.2 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.60881e+06 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.63656e+06 
 Vehicles arriving:  510 , vehicles not arriving:  6154 , total duration:  54678 total (green/red):  26532.1 
 Vehicles arriving:  287 , vehicles not arriving:  6377 , total duration:  31946 total (green/red):  85123.5 
 Vehicles arriving:  593 , vehicles not arriving:  6071 , total duration:  116711 total (green/red):  19386 
 Vehicles arriving:  674 , vehicles not arriving:  5990 , total duration:  88399 total (green/red):  14832.4 
 Vehicles arriving:  510 , vehicles not arriving:  6154 , total duration:  39113 total (green/red):  26525.5 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  94204 total (green/red):  16689.8 
 Vehicles arriving:  620 , vehicles not arriving:  6044 , total duration:  117166 total (green/red):  17675.3 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  97714 total (green/red):  16964.1 
 Vehicles arriving:  673 , vehicles not arriving:  5991 , total duration:  114628 total (green/red):  14860.2 
 Vehicles arriving:  520 , vehicles not arriving:  6144 , total duration:  41935 total (green/red):  25503.5 
 Vehicles arriving:  341 , vehicles not arriving:  6323 , total duration:  19988 total (green/red):  60622.5 
 Vehicles arriving:  446 , vehicles not arriving:  6218 , total duration:  37455 total (green/red):  35019.8 
 Vehicles arriving:  686 , vehicles not arriving:  5978 , total duration:  117560 total (green/red):  14275.7 
 Vehicles arriving:  428 , vehicles not arriving:  6236 , total duration:  48299 total (green/red):  37975.3 
 Vehicles arriving:  563 , vehicles not arriving:  6101 , total duration:  152311 total (green/red):  21572.3 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  88768 total (green/red):  16475.4 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.09648e+06 
 Vehicles arriving:  652 , vehicles not arriving:  6012 , total duration:  145017 total (green/red):  15884.7 
 Vehicles arriving:  646 , vehicles not arriving:  6018 , total duration:  91953 total (green/red):  16190.3 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  100329 total (green/red):  15724.7 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  94148 total (green/red):  15731.7 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  92208 total (green/red):  14156.3 
 Vehicles arriving:  690 , vehicles not arriving:  5974 , total duration:  90973 total (green/red):  14121.1 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  83237 total (green/red):  16689.3 
 Vehicles arriving:  534 , vehicles not arriving:  6130 , total duration:  42860 total (green/red):  24125.9 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  73419 total (green/red):  16659.6 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  89089 total (green/red):  14020.8 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  80517 total (green/red):  16433.1 
 Vehicles arriving:  684 , vehicles not arriving:  5980 , total duration:  104964 total (green/red):  14386.5 
 Vehicles arriving:  555 , vehicles not arriving:  6109 , total duration:  40984 total (green/red):  22280.9 
 Vehicles arriving:  508 , vehicles not arriving:  6156 , total duration:  40751 total (green/red):  26786 
 Vehicles arriving:  687 , vehicles not arriving:  5977 , total duration:  87409 total (green/red):  14254 
 Vehicles arriving:  659 , vehicles not arriving:  6005 , total duration:  85106 total (green/red):  15538.2 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  76641 total (green/red):  16469.6 
 Vehicles arriving:  425 , vehicles not arriving:  6239 , total duration:  36097 total (green/red):  38581.3 
 Vehicles arriving:  511 , vehicles not arriving:  6153 , total duration:  41274 total (green/red):  26440.1 
 Vehicles arriving:  645 , vehicles not arriving:  6019 , total duration:  84060 total (green/red):  16257.7 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  82193 total (green/red):  14516.5 
 Vehicles arriving:  632 , vehicles not arriving:  6032 , total duration:  79317 total (green/red):  16990.2 
 Vehicles arriving:  472 , vehicles not arriving:  6192 , total duration:  37553 total (green/red):  31121.9 
 Vehicles arriving:  674 , vehicles not arriving:  5990 , total duration:  90268 total (green/red):  14831.8 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  82137 total (green/red):  15696.7 
 Vehicles arriving:  517 , vehicles not arriving:  6147 , total duration:  66655 total (green/red):  25785 
 Vehicles arriving:  424 , vehicles not arriving:  6240 , total duration:  33987 total (green/red):  38814.5 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  92947 total (green/red):  14014.1 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  84294 total (green/red):  14027.6 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  43639 total (green/red):  40411.6 
 Vehicles arriving:  415 , vehicles not arriving:  6249 , total duration:  41264 total (green/red):  40385.8 
 Vehicles arriving:  613 , vehicles not arriving:  6051 , total duration:  141398 total (green/red):  18045.7 
 Vehicles arriving:  639 , vehicles not arriving:  6025 , total duration:  112220 total (green/red):  16570.5 
 Vehicles arriving:  472 , vehicles not arriving:  6192 , total duration:  46324 total (green/red):  31094.5 
 Vehicles arriving:  655 , vehicles not arriving:  6009 , total duration:  85203 total (green/red):  15747 
 Vehicles arriving:  649 , vehicles not arriving:  6015 , total duration:  82545 total (green/red):  16032.5 
 Vehicles arriving:  668 , vehicles not arriving:  5996 , total duration:  153049 total (green/red):  15083.7 
 Vehicles arriving:  457 , vehicles not arriving:  6207 , total duration:  54008 total (green/red):  33176.3 
 Vehicles arriving:  692 , vehicles not arriving:  5972 , total duration:  91478 total (green/red):  14008.1 
 Vehicles arriving:  517 , vehicles not arriving:  6147 , total duration:  67198 total (green/red):  25772.4 
 Vehicles arriving:  444 , vehicles not arriving:  6220 , total duration:  47851 total (green/red):  35258.4 
 Vehicles arriving:  428 , vehicles not arriving:  6236 , total duration:  42926 total (green/red):  37989 
 Vehicles arriving:  615 , vehicles not arriving:  6049 , total duration:  206333 total (green/red):  17946.2 
 Vehicles arriving:  653 , vehicles not arriving:  6011 , total duration:  141572 total (green/red):  15835.3 
 Vehicles arriving:  326 , vehicles not arriving:  6338 , total duration:  22714 total (green/red):  66037.8 
 Vehicles arriving:  229 , vehicles not arriving:  6435 , total duration:  17766 total (green/red):  132633 
 Vehicles arriving:  327 , vehicles not arriving:  6337 , total duration:  21267 total (green/red):  65737.7 
 Vehicles arriving:  563 , vehicles not arriving:  6101 , total duration:  73755 total (green/red):  21562.8 
 Vehicles arriving:  680 , vehicles not arriving:  5984 , total duration:  93248 total (green/red):  14548.1 
 Vehicles arriving:  689 , vehicles not arriving:  5975 , total duration:  103819 total (green/red):  14144.5 
 Vehicles arriving:  356 , vehicles not arriving:  6308 , total duration:  24162 total (green/red):  55245.6 
 Vehicles arriving:  510 , vehicles not arriving:  6154 , total duration:  46256 total (green/red):  26516.2 
 Vehicles arriving:  643 , vehicles not arriving:  6021 , total duration:  84478 total (green/red):  16375 
 Vehicles arriving:  681 , vehicles not arriving:  5983 , total duration:  87730 total (green/red):  14505.7 
 Vehicles arriving:  472 , vehicles not arriving:  6192 , total duration:  48480 total (green/red):  31118.7 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  85529 total (green/red):  15466.3 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  86611 total (green/red):  16420.7 
 Vehicles arriving:  329 , vehicles not arriving:  6335 , total duration:  25981 total (green/red):  64572.9 
 Vehicles arriving:  493 , vehicles not arriving:  6171 , total duration:  46170 total (green/red):  28358.9 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.14562e+06 
 Vehicles arriving:  654 , vehicles not arriving:  6010 , total duration:  117690 total (green/red):  15785.8 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  100629 total (green/red):  16462.5 
 Vehicles arriving:  634 , vehicles not arriving:  6030 , total duration:  101570 total (green/red):  16851.4 
 Vehicles arriving:  653 , vehicles not arriving:  6011 , total duration:  98792 total (green/red):  15844.8 
 Vehicles arriving:  442 , vehicles not arriving:  6222 , total duration:  43185 total (green/red):  35552.8 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  94897 total (green/red):  16377.4 
 Vehicles arriving:  637 , vehicles not arriving:  6027 , total duration:  91304 total (green/red):  16664.8 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  89530 total (green/red):  15481 
 Vehicles arriving:  625 , vehicles not arriving:  6039 , total duration:  106485 total (green/red):  17360 
 Vehicles arriving:  534 , vehicles not arriving:  6130 , total duration:  53239 total (green/red):  24085.1 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  3.52108e+06 
 Vehicles arriving:  493 , vehicles not arriving:  6171 , total duration:  48545 total (green/red):  28400.9 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  79194 total (green/red):  16468.7 
 Vehicles arriving:  510 , vehicles not arriving:  6154 , total duration:  48082 total (green/red):  26513.3 
 Vehicles arriving:  473 , vehicles not arriving:  6191 , total duration:  59888 total (green/red):  30954.7 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  88168 total (green/red):  16522.7 
 Vehicles arriving:  524 , vehicles not arriving:  6140 , total duration:  47681 total (green/red):  25066.4 
 Vehicles arriving:  641 , vehicles not arriving:  6023 , total duration:  87370 total (green/red):  16461.4 
 Vehicles arriving:  543 , vehicles not arriving:  6121 , total duration:  55381 total (green/red):  23229.2 
 Vehicles arriving:  357 , vehicles not arriving:  6307 , total duration:  114210 total (green/red):  54779.8 
 Vehicles arriving:  621 , vehicles not arriving:  6043 , total duration:  131684 total (green/red):  17605.9 
 Vehicles arriving:  363 , vehicles not arriving:  6301 , total duration:  21180 total (green/red):  53211 
 Vehicles arriving:  451 , vehicles not arriving:  6213 , total duration:  41350 total (green/red):  34213.2 
 Vehicles arriving:  638 , vehicles not arriving:  6026 , total duration:  74250 total (green/red):  16630.5 
 Vehicles arriving:  676 , vehicles not arriving:  5988 , total duration:  147704 total (green/red):  14702.8 
 Vehicles arriving:  660 , vehicles not arriving:  6004 , total duration:  107917 total (green/red):  15474.7 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  85836 total (green/red):  16414.5 
 Vehicles arriving:  400 , vehicles not arriving:  6264 , total duration:  132630 total (green/red):  43597.6 
 Vehicles arriving:  424 , vehicles not arriving:  6240 , total duration:  56093 total (green/red):  38711.9 
 Vehicles arriving:  656 , vehicles not arriving:  6008 , total duration:  82243 total (green/red):  15700.6 
 Vehicles arriving:  463 , vehicles not arriving:  6201 , total duration:  44559 total (green/red):  32245.2 
 Vehicles arriving:  511 , vehicles not arriving:  6153 , total duration:  45535 total (green/red):  26364.9 
 Vehicles arriving:  441 , vehicles not arriving:  6223 , total duration:  44079 total (green/red):  35767.4 
 Vehicles arriving:  640 , vehicles not arriving:  6024 , total duration:  101957 total (green/red):  16519.5 
 Vehicles arriving:  618 , vehicles not arriving:  6046 , total duration:  135961 total (green/red):  17783.2 
 Vehicles arriving:  0 , vehicles not arriving:  6664 , total duration:  0 total (green/red):  2.81981e+06 
 Vehicles arriving:  509 , vehicles not arriving:  6155 , total duration:  52128 total (green/red):  26634.2 
 Vehicles arriving:  642 , vehicles not arriving:  6022 , total duration:  86902 total (green/red):  16418.1 
